Time and date',ECG,PPG
[11:28:36.022 14/08/1994]',0.304,66.355
[11:28:36.024 14/08/1994]',0.311,71.807
[11:28:36.026 14/08/1994]',0.319,71.807
[11:28:36.028 14/08/1994]',0.319,71.807
[11:28:36.030 14/08/1994]',0.319,71.807
[11:28:36.032 14/08/1994]',0.333,77.648
[11:28:36.034 14/08/1994]',0.341,77.648
[11:28:36.036 14/08/1994]',0.348,77.648
[11:28:36.038 14/08/1994]',0.356,77.648
[11:28:36.040 14/08/1994]',0.356,82.71
[11:28:36.042 14/08/1994]',0.363,82.71
[11:28:36.044 14/08/1994]',0.37,82.71
[11:28:36.046 14/08/1994]',0.37,82.71
[11:28:36.048 14/08/1994]',0.378,86.293
[11:28:36.050 14/08/1994]',0.378,86.293
[11:28:36.052 14/08/1994]',0.385,86.293
[11:28:36.054 14/08/1994]',0.385,86.293
[11:28:36.056 14/08/1994]',0.385,88.396
[11:28:36.058 14/08/1994]',0.385,88.396
[11:28:36.060 14/08/1994]',0.378,88.396
[11:28:36.062 14/08/1994]',0.378,88.396
[11:28:36.064 14/08/1994]',0.378,89.486
[11:28:36.066 14/08/1994]',0.385,89.486
[11:28:36.068 14/08/1994]',0.378,89.486
[11:28:36.070 14/08/1994]',0.378,89.486
[11:28:36.072 14/08/1994]',0.378,90.031
[11:28:36.074 14/08/1994]',0.37,90.031
[11:28:36.076 14/08/1994]',0.363,90.031
[11:28:36.078 14/08/1994]',0.348,90.031
[11:28:36.080 14/08/1994]',0.348,90.109
[11:28:36.082 14/08/1994]',0.333,90.109
[11:28:36.084 14/08/1994]',0.319,90.109
[11:28:36.086 14/08/1994]',0.304,90.109
[11:28:36.088 14/08/1994]',0.297,89.953
[11:28:36.090 14/08/1994]',0.282,89.953
[11:28:36.092 14/08/1994]',0.267,89.953
[11:28:36.094 14/08/1994]',0.237,89.953
[11:28:36.096 14/08/1994]',0.222,89.486
[11:28:36.098 14/08/1994]',0.208,89.486
[11:28:36.100 14/08/1994]',0.2,89.486
[11:28:36.102 14/08/1994]',0.178,89.486
[11:28:36.104 14/08/1994]',0.163,88.785
[11:28:36.106 14/08/1994]',0.156,88.785
[11:28:36.108 14/08/1994]',0.148,88.785
[11:28:36.110 14/08/1994]',0.119,88.785
[11:28:36.112 14/08/1994]',0.111,87.928
[11:28:36.114 14/08/1994]',0.097,87.928
[11:28:36.116 14/08/1994]',0.097,87.928
[11:28:36.118 14/08/1994]',0.089,87.928
[11:28:36.120 14/08/1994]',0.082,86.838
[11:28:36.122 14/08/1994]',0.075,86.838
[11:28:36.124 14/08/1994]',0.067,86.838
[11:28:36.126 14/08/1994]',0.052,86.838
[11:28:36.128 14/08/1994]',0.052,85.436
[11:28:36.130 14/08/1994]',0.045,85.436
[11:28:36.132 14/08/1994]',0.03,85.436
[11:28:36.134 14/08/1994]',0.03,85.436
[11:28:36.136 14/08/1994]',0.023,83.801
[11:28:36.138 14/08/1994]',0.015,83.801
[11:28:36.140 14/08/1994]',0.008,83.801
[11:28:36.142 14/08/1994]',0.001,83.801
[11:28:36.144 14/08/1994]',0.001,81.931
[11:28:36.146 14/08/1994]',0.001,81.931
[11:28:36.148 14/08/1994]',0.001,81.931
[11:28:36.150 14/08/1994]',-0.007,81.931
[11:28:36.152 14/08/1994]',-0.007,79.907
[11:28:36.154 14/08/1994]',-0.007,79.907
[11:28:36.156 14/08/1994]',-0.014,79.907
[11:28:36.158 14/08/1994]',-0.014,79.907
[11:28:36.160 14/08/1994]',-0.014,77.648
[11:28:36.162 14/08/1994]',-0.029,77.648
[11:28:36.164 14/08/1994]',-0.029,77.648
[11:28:36.166 14/08/1994]',-0.029,77.648
[11:28:36.168 14/08/1994]',-0.022,75.545
[11:28:36.170 14/08/1994]',-0.029,75.545
[11:28:36.172 14/08/1994]',-0.029,75.545
[11:28:36.174 14/08/1994]',-0.029,75.545
[11:28:36.176 14/08/1994]',-0.029,73.364
[11:28:36.178 14/08/1994]',-0.029,73.364
[11:28:36.180 14/08/1994]',-0.029,73.364
[11:28:36.182 14/08/1994]',-0.029,73.364
[11:28:36.184 14/08/1994]',-0.022,71.106
[11:28:36.186 14/08/1994]',-0.022,71.106
[11:28:36.188 14/08/1994]',-0.022,71.106
[11:28:36.190 14/08/1994]',-0.029,71.106
[11:28:36.192 14/08/1994]',-0.014,69.003
[11:28:36.194 14/08/1994]',-0.022,69.003
[11:28:36.196 14/08/1994]',-0.014,69.003
[11:28:36.198 14/08/1994]',-0.022,69.003
[11:28:36.200 14/08/1994]',-0.014,67.056
[11:28:36.202 14/08/1994]',-0.014,67.056
[11:28:36.204 14/08/1994]',-0.014,67.056
[11:28:36.206 14/08/1994]',-0.014,67.056
[11:28:36.208 14/08/1994]',-0.022,65.576
[11:28:36.210 14/08/1994]',-0.014,65.576
[11:28:36.212 14/08/1994]',-0.014,65.576
[11:28:36.214 14/08/1994]',-0.022,65.576
[11:28:36.216 14/08/1994]',-0.022,64.72
[11:28:36.218 14/08/1994]',-0.014,64.72
[11:28:36.220 14/08/1994]',-0.022,64.72
[11:28:36.222 14/08/1994]',-0.022,64.72
[11:28:36.224 14/08/1994]',-0.022,64.33
[11:28:36.226 14/08/1994]',-0.022,64.33
[11:28:36.228 14/08/1994]',-0.022,64.33
[11:28:36.230 14/08/1994]',-0.022,64.33
[11:28:36.232 14/08/1994]',-0.022,64.33
[11:28:36.234 14/08/1994]',-0.014,64.33
[11:28:36.236 14/08/1994]',-0.022,64.33
[11:28:36.238 14/08/1994]',-0.014,64.33
[11:28:36.240 14/08/1994]',-0.022,64.642
[11:28:36.242 14/08/1994]',-0.022,64.642
[11:28:36.244 14/08/1994]',-0.022,64.642
[11:28:36.246 14/08/1994]',-0.022,64.642
[11:28:36.248 14/08/1994]',-0.014,64.875
[11:28:36.250 14/08/1994]',-0.014,64.875
[11:28:36.252 14/08/1994]',-0.014,64.875
[11:28:36.254 14/08/1994]',-0.014,64.875
[11:28:36.256 14/08/1994]',-0.014,64.953
[11:28:36.258 14/08/1994]',-0.014,64.953
[11:28:36.260 14/08/1994]',-0.014,64.953
[11:28:36.262 14/08/1994]',-0.014,64.953
[11:28:36.264 14/08/1994]',-0.014,64.953
[11:28:36.266 14/08/1994]',-0.007,64.953
[11:28:36.268 14/08/1994]',-0.007,64.953
[11:28:36.270 14/08/1994]',-0.014,64.953
[11:28:36.272 14/08/1994]',-0.007,64.875
[11:28:36.274 14/08/1994]',-0.007,64.875
[11:28:36.276 14/08/1994]',-0.007,64.875
[11:28:36.278 14/08/1994]',-0.007,64.875
[11:28:36.280 14/08/1994]',-0.007,64.642
[11:28:36.282 14/08/1994]',-0.014,64.642
[11:28:36.284 14/08/1994]',-0.007,64.642
[11:28:36.286 14/08/1994]',-0.007,64.642
[11:28:36.288 14/08/1994]',0.001,64.408
[11:28:36.290 14/08/1994]',0.001,64.408
[11:28:36.292 14/08/1994]',0.001,64.408
[11:28:36.294 14/08/1994]',-0.014,64.408
[11:28:36.296 14/08/1994]',-0.044,64.252
[11:28:36.298 14/08/1994]',-0.081,64.252
[11:28:36.300 14/08/1994]',-0.14,64.252
[11:28:36.302 14/08/1994]',-0.207,64.252
[11:28:36.304 14/08/1994]',-0.281,64.019
[11:28:36.306 14/08/1994]',-0.377,64.019
[11:28:36.308 14/08/1994]',-0.48,64.019
[11:28:36.310 14/08/1994]',-0.569,64.019
[11:28:36.312 14/08/1994]',-0.651,63.941
[11:28:36.314 14/08/1994]',-,63.941
[11:28:36.316 14/08/1994]',-,63.941
[11:28:36.318 14/08/1994]',-,63.941
[11:28:36.320 14/08/1994]',-,63.785
[11:28:36.322 14/08/1994]',-,63.785
[11:28:36.324 14/08/1994]',-,63.785
[11:28:36.326 14/08/1994]',-,63.785
[11:28:36.328 14/08/1994]',-,63.474
[11:28:36.330 14/08/1994]',-,63.474
[11:28:36.332 14/08/1994]',-,63.474
[11:28:36.334 14/08/1994]',-,63.474
[11:28:36.336 14/08/1994]',-,63.24
[11:28:36.338 14/08/1994]',-,63.24
[11:28:36.340 14/08/1994]',-,63.24
[11:28:36.342 14/08/1994]',-,63.24
[11:28:36.344 14/08/1994]',-0.599,62.773
[11:28:36.346 14/08/1994]',-0.51,62.773
[11:28:36.348 14/08/1994]',-0.443,62.773
[11:28:36.350 14/08/1994]',-0.362,62.773
[11:28:36.352 14/08/1994]',-0.296,62.383
[11:28:36.354 14/08/1994]',-0.236,62.383
[11:28:36.356 14/08/1994]',-0.199,62.383
[11:28:36.358 14/08/1994]',-0.17,62.383
[11:28:36.360 14/08/1994]',-0.14,61.916
[11:28:36.362 14/08/1994]',-0.11,61.916
[11:28:36.364 14/08/1994]',-0.081,61.916
[11:28:36.366 14/08/1994]',-0.051,61.916
[11:28:36.368 14/08/1994]',-0.022,61.449
[11:28:36.370 14/08/1994]',-0.007,61.449
[11:28:36.372 14/08/1994]',0.015,61.449
[11:28:36.374 14/08/1994]',0.03,61.449
[11:28:36.376 14/08/1994]',0.045,60.981
[11:28:36.378 14/08/1994]',0.067,60.981
[11:28:36.380 14/08/1994]',0.075,60.981
[11:28:36.382 14/08/1994]',0.082,60.981
[11:28:36.384 14/08/1994]',0.089,60.592
[11:28:36.386 14/08/1994]',0.104,60.592
[11:28:36.388 14/08/1994]',0.111,60.592
[11:28:36.390 14/08/1994]',0.119,60.592
[11:28:36.392 14/08/1994]',0.119,60.202
[11:28:36.394 14/08/1994]',0.134,60.202
[11:28:36.396 14/08/1994]',0.141,60.202
[11:28:36.398 14/08/1994]',0.148,60.202
[11:28:36.400 14/08/1994]',0.148,59.813
[11:28:36.402 14/08/1994]',0.156,59.813
[11:28:36.404 14/08/1994]',0.163,59.813
[11:28:36.406 14/08/1994]',0.163,59.813
[11:28:36.408 14/08/1994]',0.171,59.424
[11:28:36.410 14/08/1994]',0.171,59.424
[11:28:36.412 14/08/1994]',0.163,59.424
[11:28:36.414 14/08/1994]',0.163,59.424
[11:28:36.416 14/08/1994]',0.171,58.956
[11:28:36.418 14/08/1994]',0.171,58.956
[11:28:36.420 14/08/1994]',0.171,58.956
[11:28:36.422 14/08/1994]',0.178,58.956
[11:28:36.424 14/08/1994]',0.186,58.489
[11:28:36.426 14/08/1994]',0.178,58.489
[11:28:36.428 14/08/1994]',0.178,58.489
[11:28:36.430 14/08/1994]',0.178,58.489
[11:28:36.432 14/08/1994]',0.178,58.022
[11:28:36.434 14/08/1994]',0.186,58.022
[11:28:36.436 14/08/1994]',0.178,58.022
[11:28:36.438 14/08/1994]',0.178,58.022
[11:28:36.440 14/08/1994]',0.171,57.632
[11:28:36.442 14/08/1994]',0.178,57.632
[11:28:36.444 14/08/1994]',0.178,57.632
[11:28:36.446 14/08/1994]',0.178,57.632
[11:28:36.448 14/08/1994]',0.178,57.165
[11:28:36.450 14/08/1994]',0.178,57.165
[11:28:36.452 14/08/1994]',0.186,57.165
[11:28:36.454 14/08/1994]',0.186,57.165
[11:28:36.456 14/08/1994]',0.186,56.854
[11:28:36.458 14/08/1994]',0.186,56.854
[11:28:36.460 14/08/1994]',0.186,56.854
[11:28:36.462 14/08/1994]',0.186,56.854
[11:28:36.464 14/08/1994]',0.186,56.542
[11:28:36.466 14/08/1994]',0.186,56.542
[11:28:36.468 14/08/1994]',0.2,56.542
[11:28:36.470 14/08/1994]',0.2,56.542
[11:28:36.472 14/08/1994]',0.2,56.386
[11:28:36.474 14/08/1994]',0.208,56.386
[11:28:36.476 14/08/1994]',0.2,56.386
[11:28:36.478 14/08/1994]',0.2,56.386
[11:28:36.480 14/08/1994]',0.208,56.698
[11:28:36.482 14/08/1994]',0.215,56.698
[11:28:36.484 14/08/1994]',0.215,56.698
[11:28:36.486 14/08/1994]',0.215,56.698
[11:28:36.488 14/08/1994]',0.222,58.1
[11:28:36.490 14/08/1994]',0.222,58.1
[11:28:36.492 14/08/1994]',0.222,58.1
[11:28:36.494 14/08/1994]',0.23,58.1
[11:28:36.496 14/08/1994]',0.23,61.293
[11:28:36.498 14/08/1994]',0.245,61.293
[11:28:36.500 14/08/1994]',0.245,61.293
[11:28:36.502 14/08/1994]',0.252,61.293
[11:28:36.504 14/08/1994]',0.252,66.822
[11:28:36.506 14/08/1994]',0.252,66.822
[11:28:36.508 14/08/1994]',0.267,66.822
[11:28:36.510 14/08/1994]',0.282,66.822
[11:28:36.512 14/08/1994]',0.282,73.676
[11:28:36.514 14/08/1994]',0.289,73.676
[11:28:36.516 14/08/1994]',0.297,73.676
[11:28:36.518 14/08/1994]',0.304,73.676
[11:28:36.520 14/08/1994]',0.311,80.218
[11:28:36.522 14/08/1994]',0.319,80.218
[11:28:36.524 14/08/1994]',0.319,80.218
[11:28:36.526 14/08/1994]',0.333,80.218
[11:28:36.528 14/08/1994]',0.333,84.969
[11:28:36.530 14/08/1994]',0.341,84.969
[11:28:36.532 14/08/1994]',0.348,84.969
[11:28:36.534 14/08/1994]',0.348,84.969
[11:28:36.536 14/08/1994]',0.363,88.006
[11:28:36.538 14/08/1994]',0.363,88.006
[11:28:36.540 14/08/1994]',0.356,88.006
[11:28:36.542 14/08/1994]',0.356,88.006
[11:28:36.544 14/08/1994]',0.363,89.564
[11:28:36.546 14/08/1994]',0.356,89.564
[11:28:36.548 14/08/1994]',0.363,89.564
[11:28:36.550 14/08/1994]',0.363,89.564
[11:28:36.552 14/08/1994]',0.363,90.343
[11:28:36.554 14/08/1994]',0.363,90.343
[11:28:36.556 14/08/1994]',0.356,90.343
[11:28:36.558 14/08/1994]',0.356,90.343
[11:28:36.560 14/08/1994]',0.348,90.732
[11:28:36.562 14/08/1994]',0.341,90.732
[11:28:36.564 14/08/1994]',0.341,90.732
[11:28:36.566 14/08/1994]',0.333,90.732
[11:28:36.568 14/08/1994]',0.319,90.888
[11:28:36.570 14/08/1994]',0.311,90.888
[11:28:36.572 14/08/1994]',0.297,90.888
[11:28:36.574 14/08/1994]',0.282,90.888
[11:28:36.576 14/08/1994]',0.267,90.888
[11:28:36.578 14/08/1994]',0.245,90.888
[11:28:36.580 14/08/1994]',0.237,90.888
[11:28:36.582 14/08/1994]',0.222,90.888
[11:28:36.584 14/08/1994]',0.208,90.654
[11:28:36.586 14/08/1994]',0.186,90.654
[11:28:36.588 14/08/1994]',0.171,90.654
[11:28:36.590 14/08/1994]',0.156,90.654
[11:28:36.592 14/08/1994]',0.141,90.187
[11:28:36.594 14/08/1994]',0.134,90.187
[11:28:36.596 14/08/1994]',0.111,90.187
[11:28:36.598 14/08/1994]',0.097,90.187
[11:28:36.600 14/08/1994]',0.089,89.408
[11:28:36.602 14/08/1994]',0.075,89.408
[11:28:36.604 14/08/1994]',0.067,89.408
[11:28:36.606 14/08/1994]',0.052,89.408
[11:28:36.608 14/08/1994]',0.045,88.318
[11:28:36.610 14/08/1994]',0.03,88.318
[11:28:36.612 14/08/1994]',0.03,88.318
[11:28:36.614 14/08/1994]',0.023,88.318
[11:28:36.616 14/08/1994]',0.023,86.994
[11:28:36.618 14/08/1994]',0.015,86.994
[11:28:36.620 14/08/1994]',0.001,86.994
[11:28:36.622 14/08/1994]',0.001,86.994
[11:28:36.624 14/08/1994]',-0.007,85.358
[11:28:36.626 14/08/1994]',-0.014,85.358
[11:28:36.628 14/08/1994]',-0.007,85.358
[11:28:36.630 14/08/1994]',-0.014,85.358
[11:28:36.632 14/08/1994]',-0.022,83.489
[11:28:36.634 14/08/1994]',-0.022,83.489
[11:28:36.636 14/08/1994]',-0.022,83.489
[11:28:36.638 14/08/1994]',-0.022,83.489
[11:28:36.640 14/08/1994]',-0.022,81.464
[11:28:36.642 14/08/1994]',-0.022,81.464
[11:28:36.644 14/08/1994]',-0.029,81.464
[11:28:36.646 14/08/1994]',-0.036,81.464
[11:28:36.648 14/08/1994]',-0.036,79.361
[11:28:36.650 14/08/1994]',-0.036,79.361
[11:28:36.652 14/08/1994]',-0.036,79.361
[11:28:36.654 14/08/1994]',-0.044,79.361
[11:28:36.656 14/08/1994]',-0.036,77.181
[11:28:36.658 14/08/1994]',-0.044,77.181
[11:28:36.660 14/08/1994]',-0.044,77.181
[11:28:36.662 14/08/1994]',-0.044,77.181
[11:28:36.664 14/08/1994]',-0.036,75
[11:28:36.666 14/08/1994]',-0.029,75
[11:28:36.668 14/08/1994]',-0.036,75
[11:28:36.670 14/08/1994]',-0.029,75
[11:28:36.672 14/08/1994]',-0.029,72.741
[11:28:36.674 14/08/1994]',-0.029,72.741
[11:28:36.676 14/08/1994]',-0.029,72.741
[11:28:36.678 14/08/1994]',-0.029,72.741
[11:28:36.680 14/08/1994]',-0.022,70.561
[11:28:36.682 14/08/1994]',-0.029,70.561
[11:28:36.684 14/08/1994]',-0.022,70.561
[11:28:36.686 14/08/1994]',-0.022,70.561
[11:28:36.688 14/08/1994]',-0.022,68.536
[11:28:36.690 14/08/1994]',-0.029,68.536
[11:28:36.692 14/08/1994]',-0.029,68.536
[11:28:36.694 14/08/1994]',-0.022,68.536
[11:28:36.696 14/08/1994]',-0.022,66.978
[11:28:36.698 14/08/1994]',-0.029,66.978
[11:28:36.700 14/08/1994]',-0.029,66.978
[11:28:36.702 14/08/1994]',-0.029,66.978
[11:28:36.704 14/08/1994]',-0.022,65.81
[11:28:36.706 14/08/1994]',-0.029,65.81
[11:28:36.708 14/08/1994]',-0.022,65.81
[11:28:36.710 14/08/1994]',-0.029,65.81
[11:28:36.712 14/08/1994]',-0.022,65.187
[11:28:36.714 14/08/1994]',-0.029,65.187
[11:28:36.716 14/08/1994]',-0.029,65.187
[11:28:36.718 14/08/1994]',-0.022,65.187
[11:28:36.720 14/08/1994]',-0.014,65.031
[11:28:36.722 14/08/1994]',-0.022,65.031
[11:28:36.724 14/08/1994]',-0.022,65.031
[11:28:36.726 14/08/1994]',-0.022,65.031
[11:28:36.728 14/08/1994]',-0.029,65.187
[11:28:36.730 14/08/1994]',-0.022,65.187
[11:28:36.732 14/08/1994]',-0.029,65.187
[11:28:36.734 14/08/1994]',-0.022,65.187
[11:28:36.736 14/08/1994]',-0.022,65.265
[11:28:36.738 14/08/1994]',-0.022,65.265
[11:28:36.740 14/08/1994]',-0.014,65.265
[11:28:36.742 14/08/1994]',-0.022,65.265
[11:28:36.744 14/08/1994]',-0.022,65.421
[11:28:36.746 14/08/1994]',-0.022,65.421
[11:28:36.748 14/08/1994]',-0.022,65.421
[11:28:36.750 14/08/1994]',-0.022,65.421
[11:28:36.752 14/08/1994]',-0.022,65.343
[11:28:36.754 14/08/1994]',-0.029,65.343
[11:28:36.756 14/08/1994]',-0.029,65.343
[11:28:36.758 14/08/1994]',-0.036,65.343
[11:28:36.760 14/08/1994]',-0.029,65.265
[11:28:36.762 14/08/1994]',-0.029,65.265
[11:28:36.764 14/08/1994]',-0.036,65.265
[11:28:36.766 14/08/1994]',-0.036,65.265
[11:28:36.768 14/08/1994]',-0.029,65.187
[11:28:36.770 14/08/1994]',-0.029,65.187
[11:28:36.772 14/08/1994]',-0.014,65.187
[11:28:36.774 14/08/1994]',-0.007,65.187
[11:28:36.776 14/08/1994]',0.001,65.109
[11:28:36.778 14/08/1994]',-0.007,65.109
[11:28:36.780 14/08/1994]',-0.014,65.109
[11:28:36.782 14/08/1994]',-0.036,65.109
[11:28:36.784 14/08/1994]',-0.066,65.031
[11:28:36.786 14/08/1994]',-0.096,65.031
[11:28:36.788 14/08/1994]',-0.155,65.031
[11:28:36.790 14/08/1994]',-0.221,65.031
[11:28:36.792 14/08/1994]',-0.303,64.875
[11:28:36.794 14/08/1994]',-0.384,64.875
[11:28:36.796 14/08/1994]',-0.48,64.875
[11:28:36.798 14/08/1994]',-0.554,64.875
[11:28:36.800 14/08/1994]',-0.636,64.875
[11:28:36.802 14/08/1994]',-,64.875
[11:28:36.804 14/08/1994]',-,64.875
[11:28:36.806 14/08/1994]',-,64.875
[11:28:36.808 14/08/1994]',-,64.798
[11:28:36.810 14/08/1994]',-,64.798
[11:28:36.812 14/08/1994]',-,64.798
[11:28:36.814 14/08/1994]',-,64.798
[11:28:36.816 14/08/1994]',-,64.564
[11:28:36.818 14/08/1994]',-,64.564
[11:28:36.820 14/08/1994]',-,64.564
[11:28:36.822 14/08/1994]',-,64.564
[11:28:36.824 14/08/1994]',-,64.252
[11:28:36.826 14/08/1994]',-,64.252
[11:28:36.828 14/08/1994]',-,64.252
[11:28:36.830 14/08/1994]',-0.614,64.252
[11:28:36.832 14/08/1994]',-0.51,63.785
[11:28:36.834 14/08/1994]',-0.451,63.785
[11:28:36.836 14/08/1994]',-0.377,63.785
[11:28:36.838 14/08/1994]',-0.31,63.785
[11:28:36.840 14/08/1994]',-0.251,63.318
[11:28:36.842 14/08/1994]',-0.214,63.318
[11:28:36.844 14/08/1994]',-0.185,63.318
[11:28:36.846 14/08/1994]',-0.155,63.318
[11:28:36.848 14/08/1994]',-0.118,62.773
[11:28:36.850 14/08/1994]',-0.096,62.773
[11:28:36.852 14/08/1994]',-0.066,62.773
[11:28:36.854 14/08/1994]',-0.044,62.773
[11:28:36.856 14/08/1994]',-0.022,62.227
[11:28:36.858 14/08/1994]',-0.007,62.227
[11:28:36.860 14/08/1994]',0.008,62.227
[11:28:36.862 14/08/1994]',0.023,62.227
[11:28:36.864 14/08/1994]',0.03,61.604
[11:28:36.866 14/08/1994]',0.037,61.604
[11:28:36.868 14/08/1994]',0.052,61.604
[11:28:36.870 14/08/1994]',0.067,61.604
[11:28:36.872 14/08/1994]',0.067,61.059
[11:28:36.874 14/08/1994]',0.075,61.059
[11:28:36.876 14/08/1994]',0.089,61.059
[11:28:36.878 14/08/1994]',0.097,61.059
[11:28:36.880 14/08/1994]',0.104,60.436
[11:28:36.882 14/08/1994]',0.111,60.436
[11:28:36.884 14/08/1994]',0.119,60.436
[11:28:36.886 14/08/1994]',0.134,60.436
[11:28:36.888 14/08/1994]',0.141,59.891
[11:28:36.890 14/08/1994]',0.141,59.891
[11:28:36.892 14/08/1994]',0.141,59.891
[11:28:36.894 14/08/1994]',0.141,59.891
[11:28:36.896 14/08/1994]',0.141,59.19
[11:28:36.898 14/08/1994]',0.141,59.19
[11:28:36.900 14/08/1994]',0.148,59.19
[11:28:36.902 14/08/1994]',0.141,59.19
[11:28:36.904 14/08/1994]',0.141,58.567
[11:28:36.906 14/08/1994]',0.141,58.567
[11:28:36.908 14/08/1994]',0.141,58.567
[11:28:36.910 14/08/1994]',0.141,58.567
[11:28:36.912 14/08/1994]',0.141,57.866
[11:28:36.914 14/08/1994]',0.148,57.866
[11:28:36.916 14/08/1994]',0.148,57.866
[11:28:36.918 14/08/1994]',0.148,57.866
[11:28:36.920 14/08/1994]',0.148,57.165
[11:28:36.922 14/08/1994]',0.148,57.165
[11:28:36.924 14/08/1994]',0.141,57.165
[11:28:36.926 14/08/1994]',0.148,57.165
[11:28:36.928 14/08/1994]',0.148,56.542
[11:28:36.930 14/08/1994]',0.156,56.542
[11:28:36.932 14/08/1994]',0.156,56.542
[11:28:36.934 14/08/1994]',0.156,56.542
[11:28:36.936 14/08/1994]',0.156,55.841
[11:28:36.938 14/08/1994]',0.156,55.841
[11:28:36.940 14/08/1994]',0.156,55.841
[11:28:36.942 14/08/1994]',0.156,55.841
[11:28:36.944 14/08/1994]',0.156,55.14
[11:28:36.946 14/08/1994]',0.148,55.14
[11:28:36.948 14/08/1994]',0.156,55.14
[11:28:36.950 14/08/1994]',0.156,55.14
[11:28:36.952 14/08/1994]',0.163,54.595
[11:28:36.954 14/08/1994]',0.163,54.595
[11:28:36.956 14/08/1994]',0.163,54.595
[11:28:36.958 14/08/1994]',0.171,54.595
[11:28:36.960 14/08/1994]',0.171,54.128
[11:28:36.962 14/08/1994]',0.171,54.128
[11:28:36.964 14/08/1994]',0.178,54.128
[11:28:36.966 14/08/1994]',0.178,54.128
[11:28:36.968 14/08/1994]',0.178,54.05
[11:28:36.970 14/08/1994]',0.178,54.05
[11:28:36.972 14/08/1994]',0.178,54.05
[11:28:36.974 14/08/1994]',0.178,54.05
[11:28:36.976 14/08/1994]',0.186,54.907
[11:28:36.978 14/08/1994]',0.2,54.907
[11:28:36.980 14/08/1994]',0.2,54.907
[11:28:36.982 14/08/1994]',0.208,54.907
[11:28:36.984 14/08/1994]',0.215,57.477
[11:28:36.986 14/08/1994]',0.222,57.477
[11:28:36.988 14/08/1994]',0.23,57.477
[11:28:36.990 14/08/1994]',0.23,57.477
[11:28:36.992 14/08/1994]',0.237,62.461
[11:28:36.994 14/08/1994]',0.237,62.461
[11:28:36.996 14/08/1994]',0.245,62.461
[11:28:36.998 14/08/1994]',0.245,62.461
[11:28:37.000 14/08/1994]',0.252,69.315
[11:28:37.002 14/08/1994]',0.252,69.315
[11:28:37.004 14/08/1994]',0.274,69.315
[11:28:37.006 14/08/1994]',0.274,69.315
[11:28:37.008 14/08/1994]',0.289,76.246
[11:28:37.010 14/08/1994]',0.297,76.246
[11:28:37.012 14/08/1994]',0.311,76.246
[11:28:37.014 14/08/1994]',0.319,76.246
[11:28:37.016 14/08/1994]',0.333,81.542
[11:28:37.018 14/08/1994]',0.333,81.542
[11:28:37.020 14/08/1994]',0.333,81.542
[11:28:37.022 14/08/1994]',0.341,81.542
[11:28:37.024 14/08/1994]',0.333,84.891
[11:28:37.026 14/08/1994]',0.341,84.891
[11:28:37.028 14/08/1994]',0.341,84.891
[11:28:37.030 14/08/1994]',0.341,84.891
[11:28:37.032 14/08/1994]',0.348,86.682
[11:28:37.034 14/08/1994]',0.341,86.682
[11:28:37.036 14/08/1994]',0.348,86.682
[11:28:37.038 14/08/1994]',0.341,86.682
[11:28:37.040 14/08/1994]',0.341,87.539
[11:28:37.042 14/08/1994]',0.333,87.539
[11:28:37.044 14/08/1994]',0.333,87.539
[11:28:37.046 14/08/1994]',0.319,87.539
[11:28:37.048 14/08/1994]',0.319,87.85
[11:28:37.050 14/08/1994]',0.319,87.85
[11:28:37.052 14/08/1994]',0.304,87.85
[11:28:37.054 14/08/1994]',0.297,87.85
[11:28:37.056 14/08/1994]',0.289,87.928
[11:28:37.058 14/08/1994]',0.274,87.928
[11:28:37.060 14/08/1994]',0.274,87.928
[11:28:37.062 14/08/1994]',0.252,87.928
[11:28:37.064 14/08/1994]',0.245,87.773
[11:28:37.066 14/08/1994]',0.245,87.773
[11:28:37.068 14/08/1994]',0.23,87.773
[11:28:37.070 14/08/1994]',0.208,87.773
[11:28:37.072 14/08/1994]',0.186,87.461
[11:28:37.074 14/08/1994]',0.171,87.461
[11:28:37.076 14/08/1994]',0.148,87.461
[11:28:37.078 14/08/1994]',0.119,87.461
[11:28:37.080 14/08/1994]',0.104,86.994
[11:28:37.082 14/08/1994]',0.097,86.994
[11:28:37.084 14/08/1994]',0.089,86.994
[11:28:37.086 14/08/1994]',0.082,86.994
[11:28:37.088 14/08/1994]',0.075,86.137
[11:28:37.090 14/08/1994]',0.067,86.137
[11:28:37.092 14/08/1994]',0.045,86.137
[11:28:37.094 14/08/1994]',0.037,86.137
[11:28:37.096 14/08/1994]',0.03,85.125
[11:28:37.098 14/08/1994]',0.03,85.125
[11:28:37.100 14/08/1994]',0.023,85.125
[11:28:37.102 14/08/1994]',0.023,85.125
[11:28:37.104 14/08/1994]',0.015,83.723
[11:28:37.106 14/08/1994]',0.001,83.723
[11:28:37.108 14/08/1994]',-0.007,83.723
[11:28:37.110 14/08/1994]',-0.014,83.723
[11:28:37.112 14/08/1994]',-0.022,81.931
